tokenId,classification,match,max_channel_delta,num_diff_pixels,onchain_sha256,ipfs_sha256,onchain_ahash,ipfs_ahash,onchain_dhash,ipfs_dhash,onchain_phash,ipfs_phash,ahash_dist,dhash_dist,phash_dist,max_perceptual_dist,perceptual_match
10000,exact,True,0,0,d50723f9b64681122739df9e804fbe199f3eb734f56eb7d2ca5c6c49471c716b,d50723f9b64681122739df9e804fbe199f3eb734f56eb7d2ca5c6c49471c716b,ffe7e781fbdbefff,ffe7e781fbdbefff,0010208048040408,0010208048040408,bc6392cd9c6930b5,bc6392cd9c6930b5,0,0,0,0,True
10001,rounding,False,1,6,410b6a35b5a543ad9c4c42ece8e2dbd276378dce2351e50bd09a84a0558bcec1,ddda9a132e1987f701645d74293e9a8f20c0b9bf2da96a07b23ed0d2a9084cef,ffefe3dbebdbffff,ffefe3dbebdbffff,0040404448442020,0040404448442020,bccf92cd9bc80c25,bccf92cd9bc80c25,0,0,0,0,True
10002,exact,True,0,0,50f9e56592413c3261d79abfb23bec3e69c60b8618fb7cc7d94e169419a547aa,50f9e56592413c3261d79abfb23bec3e69c60b8618fb7cc7d94e169419a547aa,ffc7c3fbfbfbe3e7,ffc7c3fbfbfbe3e7,0020424404445050,0020424404445050,ac19b2cd996f1a26,ac19b2cd996f1a26,0,0,0,0,True
10003,exact,True,0,0,6a52c7b890cc267f4fcc04ed0829f58c9c065aba93964ccf974b0f75327e14a1,6a52c7b890cc267f4fcc04ed0829f58c9c065aba93964ccf974b0f75327e14a1,fffffff7d3c3e7ef,fffffff7d3c3e7ef,0000022232222020,0000022232222020,b1ce1b6433c7998c,b1ce1b6433c7998c,0,0,0,0,True
10004,rounding,False,1,9,2927bd0cf3e421ae82d3ccf8d7524d5839cd41d86810b628b49b0858c14084af,06ba682b3f86c41db5258ec6b17b0a34373c71b276940474bda64ff9fce7dd2b,ffe7c3c3c3c3c0e9,ffe7c3c3c3c3c0e9,0028204448446226,0028204448446226,f087d38cdb4c895c,f087d38cdb4c895c,0,0,0,0,True
10005,exact,True,0,0,a6080ab77d1af6cb2e5d8ad81a79aa1edce72fb229472d79c3efeaae2be3a8d9,a6080ab77d1af6cb2e5d8ad81a79aa1edce72fb229472d79c3efeaae2be3a8d9,ffffe7c3c3c3e7ef,ffffe7c3c3c3e7ef,0000202048202020,0000202048202020,b0ce934c386573b6,b0ce934c386573b6,0,0,0,0,True
10006,exact,True,0,0,f511a13c3e1dce22f6e3d707bafd17927d00ddcd9816917fdea8b93eea495b81,f511a13c3e1dce22f6e3d707bafd17927d00ddcd9816917fdea8b93eea495b81,ffe7c3d38bdbefff,ffe7c3d38bdbefff,0020404088442020,0020404088442020,bc64d2cf8b642d25,bc64d2cf8b642d25,0,0,0,0,True
10007,exact,True,0,0,b8b13d122f1fc9de1fe598c4d3b921cac474fb82fd68a7e963dcbcb8a076f337,b8b13d122f1fc9de1fe598c4d3b921cac474fb82fd68a7e963dcbcb8a076f337,ffffc3dbdbc3c3cf,ffffc3dbdbc3c3cf,0000504444404040,0000504444404040,b4c393cd9b6c3826,b4c393cd9b6c3826,0,0,0,0,True
10008,exact,True,0,0,1ee1a34c184bdbe8d0490546d0594bd16c2f37551cf462eb69b9cbeffc325000,1ee1a34c184bdbe8d0490546d0594bd16c2f37551cf462eb69b9cbeffc325000,ffffe7c3c3c3e7ef,ffffe7c3c3c3e7ef,0000202040202020,0000202040202020,b1ce936c3964d332,b1ce936c3964d332,0,0,0,0,True
10009,exact,True,0,0,e04faf9d932f2e78b1a0d2b930cf9fc9db3fb8700cd6406e38a15898075ad25a,e04faf9d932f2e78b1a0d2b930cf9fc9db3fb8700cd6406e38a15898075ad25a,00087c7442640000,00087c7442640000,0012422149202020,0012422149202020,b0cf3a6c34c3d23c,b0cf3a6c34c3d23c,0,0,0,0,True
10010,rounding,False,1,5,a070a549db47719947694005a1977727ad21ad6f7e75902b44c67d5aa8fbe06c,59a236dcade504f70de04028773ed6830a97d477e3510c68a6275b6329be2ad4,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000404040404040,0000404040404040,bcc392ce996c3836,bcc392ce996c3836,0,0,0,0,True
10011,exact,True,0,0,e5c32b406d1a8d1ec3b7e3e21225b476f1c2ca11e88f8de0b811bc4e74ec01e7,e5c32b406d1a8d1ec3b7e3e21225b476f1c2ca11e88f8de0b811bc4e74ec01e7,ffffc7dbbb9999d3,ffffc7dbbb9999d3,0000204488c48848,0000204488c48848,ac93e4cb8d6c3631,ac93e4cb8d6c3631,0,0,0,0,True
10012,rounding,False,1,36,5dcbf22fa0b5fac8d1f38b37d41fd708187635937f19cdb3e962a962058feabe,d6643fbeb13e819a535059d2b3e3d832d38460fedaae90a901b5885e07ad9880,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504040404040,0000504040404040,b4c3d3ce9a649926,b4c3d3ce9a649926,0,0,0,0,True
10013,exact,True,0,0,b2a56b014c33b90a5ef1c5e05670e1eb64ab8e20be22e43166bc96b6b5f09a81,b2a56b014c33b90a5ef1c5e05670e1eb64ab8e20be22e43166bc96b6b5f09a81,ffffc381c3c3c3e3,ffffc381c3c3c3e3,0000208468204420,0000208468204420,e996d3cc0b7a2439,e996d3cc0b7a2439,0,0,0,0,True
10014,rounding,False,1,19,7975568db2c1cef61a73930a31e3c19c9359775362f5bf35ee6ae72cde53601c,b97ee82e120867a343457825611c56811f2fc7a9f9920089ecb92048affbff8d,ffe7c3c3fbfbfbef,ffe7c3c3fbfbfbef,0020404050405040,0020404050405040,bc6192ce9b6c383c,bc6192ce9b6c383c,0,0,0,0,True
10015,rounding,False,1,1,759321fcebb8c2bdf211f0b7faefe782306b6c1095bdd310ec4537ff23a7cf57,1d4a5fe8e0005924674b83fa391f883bd23698316bdd362b500c1160ae8a702a,ffffe7dbebdbffff,ffffe7dbebdbffff,0000202048202020,0000202048202020,b4c792cd39613237,b4c792cd39613237,0,0,0,0,True
10016,exact,True,0,0,7325c2a903d6a9110c199840d76207324020ff87de6fb31a234b57db4c10c8e5,7325c2a903d6a9110c199840d76207324020ff87de6fb31a234b57db4c10c8e5,ffe7c3fbfbfbfbef,ffe7c3fbfbfbfbef,0020404868404040,0020404868404040,bce192ce9dcc5a24,bce192ce9dcc5a24,0,0,0,0,True
10017,exact,True,0,0,ba83f41e804e4d67ac4fb7b6bf863e98bc2c32d47a2c4bf7e3f31d7cb56cf8f5,ba83f41e804e4d67ac4fb7b6bf863e98bc2c32d47a2c4bf7e3f31d7cb56cf8f5,ffe7e781fbdbffff,ffe7e781fbdbffff,0010208048202020,0010208048202020,b46792cd996930b5,b46792cd996930b5,0,0,0,0,True
10018,exact,True,0,0,8dbcbe4556ae3274e6388e834f5e65b20bfad3e3ddaee99f2ae845fa355def9c,8dbcbe4556ae3274e6388e834f5e65b20bfad3e3ddaee99f2ae845fa355def9c,ffffe7c3d3c3e7ef,ffffe7c3d3c3e7ef,0000202054202020,0000202054202020,b0cf93cc3065e336,b0cf93cc3065e336,0,0,0,0,True
10019,exact,True,0,0,8f918cc648ab3ae914dbb4267111c70b4c39e813e19c7a5cbee49458f061adb0,8f918cc648ab3ae914dbb4267111c70b4c39e813e19c7a5cbee49458f061adb0,ffe7c3c3ebfbfbef,ffe7c3c3ebfbfbef,0020404028444450,0020404028444450,bc31d2cd996c1ccc,bc31d2cd996c1ccc,0,0,0,0,True
10020,exact,True,0,0,6124d64ca82201205e688a43a3cd8da8451372fa154062f1b1d6601de9235f45,6124d64ca82201205e688a43a3cd8da8451372fa154062f1b1d6601de9235f45,ffffc3dbe7dbffff,ffffc3dbe7dbffff,0000202048202020,0000202048202020,b4c7d38c9a693836,b4c7d38c9a693836,0,0,0,0,True
10021,exact,True,0,0,4c53e10f767a2be463f9c31c232fe0e5565a9d90724dfd505b7853f437a54f80,4c53e10f767a2be463f9c31c232fe0e5565a9d90724dfd505b7853f437a54f80,ffffc3dbfbdbf9ff,ffffc3dbfbdbf9ff,0000202048202820,0000202048202820,e89792cc956a3335,e89792cc956a3335,0,0,0,0,True
10022,exact,True,0,0,4ef32f318d86a457fda12f89506a23719e67a11a4edc70e86a0d4e96958e5a94,4ef32f318d86a457fda12f89506a23719e67a11a4edc70e86a0d4e96958e5a94,ffc79b83abbbbbef,ffc79b83abbbbbef,0040909488808040,0040909488808040,bff0d2c7c10fc80c,bff0d2c7c10fc80c,0,0,0,0,True
10023,exact,True,0,0,3731bd48a678f6d1e79f9960168276303cfc837ded532aa2b86c28070b3db7a8,3731bd48a678f6d1e79f9960168276303cfc837ded532aa2b86c28070b3db7a8,ffe7c3d38bdbffff,ffe7c3d38bdbffff,0020404088442020,0020404088442020,bc64d2cf8f641c29,bc64d2cf8f641c29,0,0,0,0,True
10024,exact,True,0,0,c0980bc0b627fa19b5ccf1076ea6838bd1fa20d513ede190de3e687ddeb60cdf,c0980bc0b627fa19b5ccf1076ea6838bd1fa20d513ede190de3e687ddeb60cdf,ffff87dbabdbffff,ffff87dbabdbffff,00008044c8440408,00008044c8440408,bc83c2cd8d383c67,bc83c2cd8d383c67,0,0,0,0,True
10025,rounding,False,1,6,a539d6462004f833918e7f564113383b31dbb583924783e65c622241b9a4b389,f7295c7480ad9c1acfb98536024b366fc5fd5badeb7958a0326913787f8c53ed,ffffe7c3eb9999ff,ffffe7c3eb9999ff,0000204448848820,0000204448848820,bcc3924ec13cb365,bcc3924ec13cb365,0,0,0,0,True
10026,exact,True,0,0,16a5f7c878bc8ad999a3f8c51dad124a2d44131424a7b00028b5c65ed61e0c31,16a5f7c878bc8ad999a3f8c51dad124a2d44131424a7b00028b5c65ed61e0c31,ffffe7dbfbdbf9ff,ffffe7dbfbdbf9ff,0000280448040808,0000280448040808,e897f24c9d48b433,e897f24c9d48b433,0,0,0,0,True
10027,exact,True,0,0,51dea2930a0d5e5a60c620e006c31843e7e95fa3b52034be547cf18d0f2948ae,51dea2930a0d5e5a60c620e006c31843e7e95fa3b52034be547cf18d0f2948ae,ffffe7dbe3dbffff,ffffe7dbe3dbffff,0000202050202020,0000202050202020,b0c79b996660d267,b0c79b996660d267,0,0,0,0,True
10028,exact,True,0,0,436225b97efceefdfb2dd67e989e6323ae0e460ed24e833ef794f5a7308fb5b3,436225b97efceefdfb2dd67e989e6323ae0e460ed24e833ef794f5a7308fb5b3,ffeffbfbfbfbfbef,ffeffbfbfbfbfbef,1010504868404040,1010504868404040,bce3b2ce99cc882c,bce3b2ce99cc882c,0,0,0,0,True
10029,exact,True,0,0,a598d6af488331f8c029fea6fe82fce4596318f35437af37adcf5ecfea383ee0,a598d6af488331f8c029fea6fe82fce4596318f35437af37adcf5ecfea383ee0,fff7e3c3fbdbffff,fff7e3c3fbdbffff,0008303048202020,0008303048202020,a4c6d2cd99313b33,a4c6d2cd99313b33,0,0,0,0,True
10030,exact,True,0,0,3fb8f9365514dab2137e48709016c7bc9c750767995aaa2c68421dc47f36be8d,3fb8f9365514dab2137e48709016c7bc9c750767995aaa2c68421dc47f36be8d,ffffe7dbc7c3dbd7,ffffe7dbc7c3dbd7,0000204040404048,0000204040404048,bcc38e9c713c6346,bcc38e9c713c6346,0,0,0,0,True
10031,exact,True,0,0,b1ab637a40419f16ac0c5830e3683d5e694839bbf904274cdcdbad288b4a8535,b1ab637a40419f16ac0c5830e3683d5e694839bbf904274cdcdbad288b4a8535,ffffe7d3ebdbfbfb,ffffe7d3ebdbfbfb,0000202468242408,0000202468242408,e897c6d89d613265,e897c6d89d613265,0,0,0,0,True
10032,exact,True,0,0,0594220477884a12ac6921025c3b7fbc0eee51836f6c81c07f908c094e8bc229,0594220477884a12ac6921025c3b7fbc0eee51836f6c81c07f908c094e8bc229,ffff87dbabdbffff,ffff87dbabdbffff,00008040c8402020,00008040c8402020,bcc3c2cd8d3c3827,bcc3c2cd8d3c3827,0,0,0,0,True
10033,exact,True,0,0,0530ac6ba31f6c92d53cb0f7d4d75b6ad6b8fd11e8bc87bc8ad1dc4285f42ae6,0530ac6ba31f6c92d53cb0f7d4d75b6ad6b8fd11e8bc87bc8ad1dc4285f42ae6,ffffffcbc3c7c3cf,ffffffcbc3c7c3cf,0014022a69204040,0014022a69204040,b4c39a6c3d63d22c,b4c39a6c3d63d22c,0,0,0,0,True
10034,exact,True,0,0,69df1c0f9633f20a4d85d280614028d808c3047ebb4bcafd864aee6772381b9b,69df1c0f9633f20a4d85d280614028d808c3047ebb4bcafd864aee6772381b9b,ffffc3c3c3c3c3c7,ffffc3c3c3c3c3c7,0000504040404050,0000504040404050,bcc392cd9bcc9826,bcc392cd9bcc9826,0,0,0,0,True
10035,rounding,False,1,16,e4aed908d9d10cc6798ee70739e20b02f5cbb0d997e932650a6a3c95712cb9ca,77636bee7fd2a205b106372d8148e645df3f702e88e4c4e80a772716b44978b4,f7e7fbc3fbdbe3ef,f7e7fbc3fbdbe3ef,0020504050404040,0020504050404040,b4c3926ccb649cce,b4c3926ccb649cce,0,0,0,0,True
10036,rounding,False,1,1,480e4e1a04ad18bd4297595e6aed22cbcba535f4afdf791f41b0efe0ec1dd7c2,0359041c944392c6c69b6308ec60e0e02c1674606a969c94b569d6b4d6f143e6,f7e7c3c3c3c3c3cf,f7e7c3c3c3c3c3cf,0020504040404040,0020504040404040,b4c793ce99cc982c,b4c793ce99cc982c,0,0,0,0,True
10037,exact,True,0,0,11b5f5b4d2e580e8db87dfb503708b297775c313b87afa7b2e8e57af3a6e5225,11b5f5b4d2e580e8db87dfb503708b297775c313b87afa7b2e8e57af3a6e5225,ffe7c3c3ebfbfbef,ffe7c3c3ebfbfbef,0020404068404040,0020404068404040,b4e3d2cc996c19e4,b4e3d2cc996c19e4,0,0,0,0,True
10038,exact,True,0,0,09c5fb4a497b3c010a74114f29a4009c424c936f1160cd460d583c3723d60eff,09c5fb4a497b3c010a74114f29a4009c424c936f1160cd460d583c3723d60eff,ffffd3c3c3c3c3cf,ffffd3c3c3c3c3cf,0000544040404040,0000544040404040,b4c7d3cd99649826,b4c7d3cd99649826,0,0,0,0,True
10039,exact,True,0,0,ff58dc9a856a02be705e460b3778e254f369d33a5ff656b4a766a885af62f477,ff58dc9a856a02be705e460b3778e254f369d33a5ff656b4a766a885af62f477,ffe7e781fbdbffff,ffe7e781fbdbffff,0028208048202020,0028208048202020,bcc792cc986b32b4,bcc792cc986b32b4,0,0,0,0,True
10040,rounding,False,1,6,458e8c7667bd32f0e193557a46b64ebdcbd6ddb31bfa00cd5fcb8e1d75f5884e,37a255378aac4682dcec1574b7421d796f0ac6e6d5b86a039b626e241895800e,fff7c3c3ebdbffff,fff7c3c3ebdbffff,0010443048202020,0010443048202020,ac67928ecf613839,ac67928ecf613839,0,0,0,0,True
10041,rounding,False,1,9,9f4b6438be585df1db292c47a150343b021a4c49e10a388cbba1777276523151,772ea46596362e9fc33d9c34f98948839b60d31ca3517c71c3d9fae460ef0242,ffffe7cbfbdbf4f9,ffffe7cbfbdbf4f9,000020084a040a0e,000020084a040a0e,e8b7429c5964b347,e8b7429c5964b347,0,0,0,0,True
10042,exact,True,0,0,9c0771b628383f1b133b3d3009e7d7fd575f81e615e278a475db123879a1e615,9c0771b628383f1b133b3d3009e7d7fd575f81e615e278a475db123879a1e615,ffffc3c3c3c3c3c7,ffffc3c3c3c3c3c7,0000504040404040,0000504040404040,b4cbf20dcf609c26,b4cbf20dcf609c26,0,0,0,0,True
10043,rounding,False,1,10,ca5ec7ce33df37dcae7510fe5c96df2c96e00bea4e2a4281b8da25395400fa4a,805c747a9ff9515d39787c1186b4d9025be3d50d74f8c3ea98982ea0ecf4900d,f7c7c3c3c3c3d0c1,f7c7c3c3c3c3d0c1,202050546a404a56,202050546a404a56,f0a7d286dbcc894c,f0a7d286dbcc894c,0,0,0,0,True
10044,exact,True,0,0,e5c3e3ee3bd05acc50e1d612cc45a9518ad3beb9d12ebd4a75bfa1c63989fd00,e5c3e3ee3bd05acc50e1d612cc45a9518ad3beb9d12ebd4a75bfa1c63989fd00,ffffe7c3d3c3e7ef,ffffe7c3d3c3e7ef,0000202854202020,0000202854202020,b0ced34c38657396,b0ced34c38657396,0,0,0,0,True
10045,exact,True,0,0,67e846872daa2884498dea9a524f8dd4fa44ef3135598f3470c544af15b83a8b,67e846872daa2884498dea9a524f8dd4fa44ef3135598f3470c544af15b83a8b,ffffe7cbc3c3e7ef,ffffe7cbc3c3e7ef,0000202848202020,0000202848202020,b0ce936c39653336,b0ce936c39653336,0,0,0,0,True
10046,exact,True,0,0,b39750988c349ba2ab3fa50ac6355536b11a7b49036fb9e292f9a29c1350bb21,b39750988c349ba2ab3fa50ac6355536b11a7b49036fb9e292f9a29c1350bb21,fff7c3c3c7c3ffff,fff7c3c3c7c3ffff,0010441040200408,0010441040200408,e46392cf86c93939,e46392cf86c93939,0,0,0,0,True
10047,exact,True,0,0,d969b650c51719fe338bb048a39a0e4eaffed750da832a4b14dbb8a4ddee5fa2,d969b650c51719fe338bb048a39a0e4eaffed750da832a4b14dbb8a4ddee5fa2,ffcb83bbbbfbe3e7,ffcb83bbbbfbe3e7,004080c484445050,004080c484445050,ac19f2c49f8c9a27,ac19f2c49f8c9a27,0,0,0,0,True
10048,exact,True,0,0,fc078f394d12506bde7f4862f170e850730f4c150d774d0fe6d125367139c9ae,fc078f394d12506bde7f4862f170e850730f4c150d774d0fe6d125367139c9ae,ffe7e781c3c3e7ef,ffe7e781c3c3e7ef,0028208048202020,0028208048202020,b0ce93cc994e1bb4,b0ce93cc994e1bb4,0,0,0,0,True
10049,exact,True,0,0,06bf40cac2778d55e6161fd181475eb876a828755ea20f3be88c76d3b3e99d7a,06bf40cac2778d55e6161fd181475eb876a828755ea20f3be88c76d3b3e99d7a,ffffefe3c3c3c1cf,ffffefe3c3c3c1cf,0004022242424840,0004022242424840,e0871e6cb56a92b6,e0871e6cb56a92b6,0,0,0,0,True
10050,exact,True,0,0,ef89bf369a9e3d134b087a54020a74860678f04737243968bcb19b0d742818fa,ef89bf369a9e3d134b087a54020a74860678f04737243968bcb19b0d742818fa,ffffe3c3cbc3e7ef,ffffe3c3cbc3e7ef,000032322a222020,000032322a222020,b0cf9acdb12632c3,b0cf9acdb12632c3,0,0,0,0,True
10051,exact,True,0,0,6e1b22155057a90f80521c0760dd5f11e36008dd966be97ee4692249d11dda20,6e1b22155057a90f80521c0760dd5f11e36008dd966be97ee4692249d11dda20,fff7c3c3c3dbffff,fff7c3c3c3dbffff,0010443054202020,0010443054202020,f04f928d63cd9938,f04f928d63cd9938,0,0,0,0,True
10052,exact,True,0,0,024bfee985030a903efb7f3129ce68917f7ee045e5792463c6cd055fdb0f83ab,024bfee985030a903efb7f3129ce68917f7ee045e5792463c6cd055fdb0f83ab,ffffe7cbc3c3e7ef,ffffe7cbc3c3e7ef,0000202848202020,0000202848202020,b0cf934c39657236,b0cf934c39657236,0,0,0,0,True
10053,exact,True,0,0,c6f5f53201f88051947cdc0d9b48d1b5e6fbe85f33ec4e2b69c4df53687898f5,c6f5f53201f88051947cdc0d9b48d1b5e6fbe85f33ec4e2b69c4df53687898f5,ffc1819bcbdbffff,ffc1819bcbdbffff,0028809448442020,0028809448442020,bd2cd2c89b819973,bd2cd2c89b819973,0,0,0,0,True
10054,rounding,False,1,1,4f866d62719f2833a1b2b96527eb243f52856083dc89db348773e8345f67d054,b639c52474155a03e13b9ea2945fc5dc8a20c3b51b93988bd343e0c4fbc31a62,ffe7e781c3c3e7ef,ffe7e781c3c3e7ef,0028208048202020,0028208048202020,b0ce93cc9b4e13b4,b0ce93cc9b4e13b4,0,0,0,0,True
10055,exact,True,0,0,b9c1e85bc9697c9a6d8bf5392073e689ff5441a46f6b10f5be11cb9bcf33571c,b9c1e85bc9697c9a6d8bf5392073e689ff5441a46f6b10f5be11cb9bcf33571c,ffffe7c3c3c3e7ef,ffffe7c3c3c3e7ef,0000202054202020,0000202054202020,b0cfdb8c3065c336,b0cfdb8c3065c336,0,0,0,0,True
10056,rounding,False,1,3,286c6ea20593967b03876b89795aef2acc20103dbde5eea1b34c40d616b06adf,b9f0d88f672ddd0c32b96b6a567bb12bbe2e125667b4fbd7a108d5e414eb63dc,fffffbc3c3fbfbef,fffffbc3c3fbfbef,0000544040444050,0000544040444050,bcc1c34c32cdcd2e,bcc1c34c32cdcd2e,0,0,0,0,True
10057,exact,True,0,0,9a4fda27a4f89dae09f40dbe78c2583449be943413c7e1d4c9ede241ab8b3dbb,9a4fda27a4f89dae09f40dbe78c2583449be943413c7e1d4c9ede241ab8b3dbb,ffffe7dbf3dbffff,ffffe7dbf3dbffff,0000200454040408,0000200454040408,bcc3c28d30c9ce37,bcc3c28d30c9ce37,0,0,0,0,True
10058,exact,True,0,0,51ffe015dc481bdc2942d73fc5327a9105cfbb4e16a05321e96b4cbbdf3a92f8,51ffe015dc481bdc2942d73fc5327a9105cfbb4e16a05321e96b4cbbdf3a92f8,ffffe7dbebdbffff,ffffe7dbebdbffff,0000202048202020,0000202048202020,b0c79399ce613267,b0c79399ce613267,0,0,0,0,True
10059,exact,True,0,0,6aeb97123ab450629a927ae00ec003f891c17ced13eed870ac619e7c3f928d22,6aeb97123ab450629a927ae00ec003f891c17ced13eed870ac619e7c3f928d22,ffc7c3d3dbfbfbef,ffc7c3d3dbfbfbef,0030405444444450,0030405444444450,bc31c3cb9acc494d,bc31c3cb9acc494d,0,0,0,0,True
10060,exact,True,0,0,7a262b5ac8ceefe835bd8d6a462b93f3951b7a0daff725ffba98f98d26fb3cbf,7a262b5ac8ceefe835bd8d6a462b93f3951b7a0daff725ffba98f98d26fb3cbf,ffffe7c3c3dbffff,ffffe7c3c3dbffff,0000202054202020,0000202054202020,b0c796cd39679232,b0c796cd39679232,0,0,0,0,True
10061,rounding,False,1,6,cde12c909ef50b8945c545e97b6308252cdc1649da7a2e2ec4f7f2645d16090d,0d01d144998541f30ec5e94238af31321490c460e4439f47fa46b15e36dda5d8,ffe7e7c3c3c3e1ef,ffe7e7c3c3c3e1ef,0010202048202820,0010202048202820,f086d3cc9d49b934,f086d3cc9d49b934,0,0,0,0,True
10062,rounding,False,1,1,c3e76120a222286eb06dceeeb773057b20f4242554ba51688c347061fb12d037,1fdacf741a1143f1dd66424750e11aa42ff1169509bb53ef7c15534efcf65fb6,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504040404040,0000504040404040,b4c3d3cf99641926,b4c3d3cf99641926,0,0,0,0,True
10063,rounding,False,1,4,ffb7c98c2b59e8399f4bd670102f216decf5567c5ab0ffc33940f05de2d8ef9b,a6bc1f81c1ebecb72446face63e9044b98c166dcca05a221b05da8d79fd5661a,ffffc7c3838183c3,ffffc7c3838183c3,0000206488c48040,0000206488c48040,bdc3d20fe42d3231,bdc3d20fe42d3231,0,0,0,0,True
10064,exact,True,0,0,dc58b9186e802b4f5e281913e2efbefc426a890ac8831bb1337048b2f5d171a3,dc58b9186e802b4f5e281913e2efbefc426a890ac8831bb1337048b2f5d171a3,ffffc3c3c3c3c3cf,ffffc3c3c3c3c3cf,0000504868404840,0000504868404840,bcc392cf996c9826,bcc392cf996c9826,0,0,0,0,True
10065,exact,True,0,0,b30d70fb205264d7d0dd2989f7bb1850905ef777114664e293da0f65f5321e9d,b30d70fb205264d7d0dd2989f7bb1850905ef777114664e293da0f65f5321e9d,ffefc3c3c3c3c3cf,ffefc3c3c3c3c3cf,0020504040404040,0020504040404040,b4c393cf99cc982c,b4c393cf99cc982c,0,0,0,0,True
10066,rounding,False,1,6,12724114948f7bc601aa2082f190fc8795f3dad34cd0ad83bc90a89c8e4801d9,ed26526391864060c2fe28c0b062e36b289a53388945d5aec3703e77c1a735ca,ffffe7c3c3c3e1ef,ffffe7c3c3c3e1ef,0000202048202820,0000202048202820,f087d3c8956236a7,f087d3c8956236a7,0,0,0,0,True
10067,exact,True,0,0,a7c82e460aac05d3a0691c62392ba0e2307dadb97f1663f92f99e757f4a8bfb3,a7c82e460aac05d3a0691c62392ba0e2307dadb97f1663f92f99e757f4a8bfb3,ffeffbfbfbfbfbef,ffeffbfbfbfbfbef,1010504040404040,1010504040404040,bce3b2ce99cc882c,bce3b2ce99cc882c,0,0,0,0,True
10068,exact,True,0,0,d6d630f27ab0c021ae2db94dac1495e976fefa756d9835c42b3fe66532eb7f56,d6d630f27ab0c021ae2db94dac1495e976fefa756d9835c42b3fe66532eb7f56,ffffc383c3c3e7ef,ffffc383c3c3e7ef,000020a848202020,000020a848202020,b5ced2cc1f2d7060,b5ced2cc1f2d7060,0,0,0,0,True
10069,exact,True,0,0,bd08dcd8d5e3ddbba78b6c135d4319c023499124b1e9d19c66a92527a7f617e8,bd08dcd8d5e3ddbba78b6c135d4319c023499124b1e9d19c66a92527a7f617e8,fff7e7dbd3dbffff,fff7e7dbd3dbffff,0010200454040408,0010200454040408,b4c7c39938c9cb32,b4c7c39938c9cb32,0,0,0,0,True
10070,exact,True,0,0,d955dd24316d9014903285daaa01265e389d5fc14c43720d5232ded8d5e04b8d,d955dd24316d9014903285daaa01265e389d5fc14c43720d5232ded8d5e04b8d,ffe7c3dbfbdbf9ff,ffe7c3dbfbdbf9ff,0020402048202820,0020402048202820,f835c2ca9f483c35,f835c2ca9f483c35,0,0,0,0,True
10071,rounding,False,1,16,f7f67df54b311bc18f6dfe0eec9ef092a2716c116ca32709fe23dfeb696e9f1d,e158b7c5d347f5f606ae9e6ed95854acd14579f270e88c467e185cad76c47806,ffc7c3c3dbfbfbef,ffc7c3c3dbfbfbef,0030404050404040,0030404050404040,bc61d3ce9b4d490c,bc61d3ce9b4d490c,0,0,0,0,True
10072,exact,True,0,0,430dcce0e6300cfddee7eff5a70b0d58eb7e00035ed36710f5ab348c8007f8b0,430dcce0e6300cfddee7eff5a70b0d58eb7e00035ed36710f5ab348c8007f8b0,ffffefe3c3c3c3c7,ffffefe3c3c3c3c7,0004022242424040,0004022242424040,b0cb9e2c716792a6,b0cb9e2c716792a6,0,0,0,0,True
10073,exact,True,0,0,6a4cfabe56b537996865e9cdbae40185242a032dee1c2183e76da0f2ab93fa1d,6a4cfabe56b537996865e9cdbae40185242a032dee1c2183e76da0f2ab93fa1d,ffffc7dbab999bd3,ffffc7dbab999bd3,0000204488c48448,0000204488c48448,bcd3d08bcc2d3271,bcd3d08bcc2d3271,0,0,0,0,True
10074,rounding,False,1,35,34a9290b47426a7832156a53812f8a1518cc1f256f218baaf62a73bea835d884,c21d5170a468fdcbf18d954b57e2ac5b96fa37341d070e4cf80eb4cd658e3b00,efe7c3c3c3c383cf,efe7c3c3c3c383cf,1028484444448440,1028484444448440,bcc292c39b4f986c,bce292c39b4d986c,0,0,2,2,True
10075,exact,True,0,0,1d4fd57b6d4512839b6ff4d5855f92118e46f43b5f1f975e1de1a169fd1a438e,1d4fd57b6d4512839b6ff4d5855f92118e46f43b5f1f975e1de1a169fd1a438e,ffffffe7c7e7e7ef,ffffffe7c7e7e7ef,0000042a2a222020,0000042a2a222020,b2cd396730c68e39,b2cd396730c68e39,0,0,0,0,True
10076,exact,True,0,0,1c89b90cd39e80114d0ab68c2d2b85fc43a3461483c9551f55e3973eb3d3e51f,1c89b90cd39e80114d0ab68c2d2b85fc43a3461483c9551f55e3973eb3d3e51f,ffc3ebc3e3dbdbcf,ffc3ebc3e3dbdbcf,0048484040444440,0048484040444440,bc6392cf93c8992c,bc6392cf93c8992c,0,0,0,0,True
10077,exact,True,0,0,9710079fb5cc13e4e9725d271808ff18c508070dae57199d98b6f983e606afa3,9710079fb5cc13e4e9725d271808ff18c508070dae57199d98b6f983e606afa3,fff7e7c3c7c3e7ef,fff7e7c3c7c3e7ef,0008202040202020,0008202040202020,e4c692c99999b333,e4c692c99999b333,0,0,0,0,True
